Sensor Impersonation attack;Replay attack;Denial of service attack;Random signal in range;t5;t4
22;17;31;28;25;22
22;17;32;30;25;22
22;17;32;29;25;22
22;17;31;30;25;22
22;17;32;28;25;22
22;17;31;26;24;22
22;17;32;28;25;22
22;17;32;28;25;21
22;17;31;28;25;21
22;17;32;30;25;22
22;17;32;26;24;21
22;17;32;31;26;22
22;17;32;30;25;22
22;17;32;31;26;22
22;17;32;31;26;22
22;17;31;30;25;21
23;17;32;32;26;22
22;17;32;30;25;22
22;17;32;32;26;22
22;17;32;29;25;21
22;17;32;30;25;22
23;17;32;30;26;22
22;17;31;32;26;21
22;17;31;27;24;21
22;17;31;31;25;22
22;17;31;31;25;22
22;17;32;29;25;22
22;17;31;28;25;21
22;17;32;29;25;22
22;17;32;28;25;22
22;17;32;30;25;22
22;16;32;27;24;21
23;17;32;26;25;22
23;17;32;29;25;21
22;17;32;26;24;22
22;17;32;27;25;22
22;17;32;27;25;22
22;17;32;30;25;22
23;17;32;30;26;22
22;17;32;28;25;22
22;17;32;30;25;22
22;16;32;30;25;22
22;17;32;29;25;22
22;17;32;27;25;21
22;17;32;30;25;22
22;17;32;27;25;21
22;17;32;26;24;22
22;17;32;29;25;22
22;17;32;27;25;22
22;17;32;27;25;22
22;17;32;26;24;22
22;17;32;29;25;22
22;17;32;28;25;22
22;17;32;26;24;22
22;17;32;27;25;22
22;17;32;28;25;22
22;17;32;26;24;22
22;17;32;29;25;22
23;17;32;27;25;22
22;17;32;30;25;22
22;17;32;27;25;22
22;16;32;25;24;22
22;17;32;29;25;22
22;17;32;28;25;21
22;17;32;25;24;22
22;17;32;26;24;21
22;17;32;30;25;22
22;17;32;29;25;22
22;17;32;26;24;22
22;17;32;25;24;22
22;17;32;27;25;22
22;17;32;25;24;22
22;17;32;27;25;22
22;17;32;27;25;21
22;17;32;26;24;21
22;17;32;27;25;21
22;17;32;28;25;21
23;17;32;28;25;21
22;17;32;27;25;22
23;17;32;27;25;21
22;17;32;29;25;21
22;17;32;28;25;21
22;17;32;27;25;21
22;17;32;27;25;21
22;17;32;26;24;21
22;17;32;29;25;21
22;17;32;26;24;22
23;17;32;28;25;21
22;17;32;29;25;21
22;17;32;30;25;22
22;17;32;26;24;22
22;16;32;30;25;22
22;17;32;28;25;22
22;17;32;27;25;21
22;17;32;30;25;21
22;17;32;26;24;21
22;17;32;30;25;22
22;17;32;28;25;22
22;17;32;26;24;22
22;17;32;30;25;22
22;17;32;26;24;21
22;17;32;28;25;22
22;17;32;25;24;21
23;17;32;26;25;21
22;17;32;26;24;21
22;17;32;26;24;21
23;17;32;26;25;21
22;17;32;25;24;22
22;17;32;24;24;22
22;17;32;27;25;21
23;17;32;28;25;21
22;17;32;26;24;22
22;17;32;26;24;21
22;17;32;27;25;21
22;17;32;28;25;21
22;17;32;26;24;22
23;17;32;27;25;21
22;17;32;25;24;21
22;17;32;26;24;22
22;17;32;28;25;22
22;17;32;28;25;21
23;16;32;29;25;21
22;17;32;30;25;22
22;17;32;27;25;21
22;17;32;31;26;22
22;17;32;29;25;22
22;17;32;28;25;21
22;17;32;27;25;22
22;17;32;28;25;21
22;17;32;27;25;21
22;17;33;25;24;21
22;17;32;25;24;22
23;17;32;26;25;21
22;17;32;26;24;21
23;17;32;25;24;21
22;17;32;25;24;21
23;17;32;26;25;21
22;17;32;26;24;22
23;17;32;28;25;21
22;17;32;27;25;22
22;17;32;27;25;21
22;17;32;25;24;21
23;17;32;25;24;21
22;17;32;26;24;22
22;17;32;25;24;21
23;17;32;29;25;21
22;17;32;25;24;21
22;17;32;27;25;21
22;17;32;29;25;21
22;17;32;25;24;21
23;17;32;25;24;21
22;17;32;25;24;21
22;17;32;27;25;21
22;17;33;27;25;21
22;17;32;27;25;21
23;17;32;27;25;21
22;17;32;26;24;21
22;17;33;27;25;21
22;17;32;29;25;21
22;17;33;26;25;21
22;17;32;27;25;21
22;17;32;26;24;21
22;17;32;26;24;22
23;17;32;26;25;21
22;17;32;28;25;21
23;17;32;27;25;21
22;17;32;29;25;21
22;17;32;28;25;21
22;17;32;25;24;21
22;17;32;29;25;21
23;17;32;27;25;22
22;17;32;28;25;21
22;17;32;29;25;21
22;17;32;28;25;21
22;17;32;26;24;21
23;17;32;29;25;21
22;17;32;26;24;22
22;17;32;26;24;21
22;17;32;29;25;21
22;17;32;25;24;21
23;17;32;27;25;21
23;17;32;28;25;22
22;17;33;28;25;21
22;17;32;30;25;21
22;17;32;26;24;21
22;17;32;28;25;21
22;17;32;28;25;21
22;17;32;29;25;21
22;17;32;29;25;21
23;17;32;28;25;21
22;17;32;29;25;22
22;17;31;30;25;22
22;17;32;28;25;21
22;17;32;28;25;22
23;17;32;29;25;21
22;17;32;30;25;21
22;17;32;27;25;21
22;17;32;29;25;22
23;17;32;31;26;21
23;17;32;31;26;21
23;17;32;28;25;21
22;17;32;27;25;21
23;17;32;28;25;21
22;17;31;27;24;21
23;17;32;30;26;21
22;17;32;28;25;22
22;17;32;27;25;21
22;17;32;29;25;21
22;17;32;28;25;22
22;17;32;30;25;22
22;17;32;27;25;22
22;17;32;30;25;21
22;17;32;30;25;22
22;17;32;31;26;21
22;17;32;28;25;22
23;17;32;29;25;22
22;17;32;29;25;22
23;17;32;29;25;21
22;17;32;29;25;22
22;17;32;31;26;22
22;17;32;29;25;21
23;17;32;28;25;21
22;17;32;28;25;22
22;17;32;29;25;21
22;17;32;29;25;21
22;17;32;28;25;21
22;17;32;31;26;22
22;17;32;30;25;22
22;17;32;27;25;22
22;17;32;31;26;22
22;17;32;28;25;22
22;17;32;31;26;22
22;17;32;28;25;22
22;17;32;31;26;21
22;17;32;30;25;22
22;17;32;30;25;21
22;17;32;27;25;22
23;17;32;29;25;22
22;17;32;30;25;22
22;16;32;26;24;22
22;17;32;30;25;22
22;16;32;26;24;22
22;17;32;29;25;22
22;17;32;29;25;22
22;17;32;27;25;22
22;17;32;26;24;22
23;17;32;27;25;22
23;17;32;29;25;22
22;17;32;28;25;22
23;17;32;29;25;22
22;17;32;26;24;22
22;17;32;25;24;22
22;17;32;29;25;22
22;17;32;25;24;22
23;17;32;26;25;22
22;17;32;27;25;21
22;17;32;26;24;22
23;17;32;26;25;22
22;17;32;24;24;22
22;17;32;27;25;22
22;17;32;25;24;22
23;17;32;24;24;22
23;17;32;27;25;22
22;17;31;27;24;22
23;17;32;27;25;22
23;17;32;28;25;22
22;17;32;29;25;22
22;17;32;25;24;22
22;17;32;29;25;22
22;17;32;28;25;22
22;17;32;29;25;22
22;16;32;29;25;22
22;17;32;26;24;22
22;17;32;27;25;22
22;17;32;25;24;22
22;17;32;26;24;22
22;17;32;27;25;22
22;17;32;25;24;22
22;17;32;29;25;22
22;17;32;27;25;22
23;17;32;25;24;22
22;17;32;28;25;22
22;17;32;29;25;22
22;17;32;25;24;22
22;17;32;28;25;21
22;17;32;25;24;22
22;17;32;27;25;22
22;17;32;25;24;22
22;17;32;29;25;22
22;17;32;26;24;22
22;17;32;24;24;22
22;17;32;29;25;22
22;17;32;26;24;22
22;17;31;28;25;22
22;17;31;29;25;22
22;17;32;29;25;22
22;17;31;31;25;22
22;17;32;27;25;22
22;17;32;30;25;22
22;17;32;29;25;22
22;17;32;31;26;22
22;16;32;29;25;22
22;17;32;27;25;22
22;17;32;28;25;22
22;17;32;30;25;22
22;17;32;31;26;22
22;17;32;28;25;22
23;17;32;31;26;22
22;17;32;27;25;22
22;17;32;27;25;22
23;17;32;27;25;22
22;17;32;30;25;22
22;17;32;31;26;22
22;17;32;26;24;22
22;17;32;30;25;22
22;17;32;30;25;22
22;17;32;28;25;22
22;17;31;29;25;22
22;17;32;28;25;22
22;17;32;28;25;22
22;17;32;27;25;22
22;17;32;30;25;22
23;17;32;27;25;22
22;17;31;29;25;22
23;17;32;30;26;22
22;17;31;28;25;22
22;17;32;26;24;22
22;17;32;29;25;22
22;17;32;28;25;22
22;17;32;28;25;22
22;17;32;29;25;22
22;16;32;27;24;22
22;17;32;26;24;22
22;17;32;29;25;22
22;17;32;29;25;22
22;17;32;26;24;22
22;17;32;26;24;22
22;17;31;30;25;22
22;17;32;27;25;22
22;17;32;28;25;22
22;17;32;25;24;22
22;17;32;27;25;22
22;17;32;29;25;22
22;17;32;28;25;22
22;17;31;26;24;22
22;17;31;29;25;22
22;17;31;27;24;22
23;17;31;29;25;22
23;17;32;28;25;22
22;17;31;28;25;22
22;17;32;30;25;22
22;17;31;27;24;22
22;17;31;30;25;22
22;17;31;29;25;22
22;17;32;28;25;22
22;17;31;26;24;22
22;17;31;27;24;22
22;17;31;28;25;22
22;17;31;28;25;22
22;17;31;25;24;22
22;17;31;29;25;22
22;17;31;27;24;22
22;17;31;27;24;22
22;17;31;28;25;22
22;17;32;30;25;22
22;17;31;26;24;22
22;17;32;28;25;22
22;17;31;30;25;22
22;17;32;26;24;22
22;17;31;26;24;22
22;17;31;28;25;22
22;17;32;30;25;22
22;17;32;28;25;22
22;17;32;29;25;22
22;17;31;29;25;21
22;17;31;28;25;22
22;17;32;28;25;22
22;17;31;30;25;22
22;17;31;28;25;22
22;17;31;31;25;22
22;17;32;28;25;22
22;17;32;28;25;22
22;17;31;27;24;22
23;17;31;26;24;22
22;17;31;29;25;22
22;17;31;28;25;22
22;17;32;30;25;22
22;17;32;30;25;22
22;17;32;28;25;22
22;17;32;27;25;22
22;17;31;30;25;22
22;17;31;26;24;22
22;17;31;29;25;22
22;17;32;29;25;22
22;17;31;29;25;22
22;17;31;26;24;22
22;17;32;28;25;22
22;17;31;27;24;22
22;17;31;29;25;22
22;17;31;30;25;22
22;17;31;26;24;22
22;17;31;28;25;22
22;17;32;29;25;22
22;17;31;26;24;22
22;17;31;27;24;21
22;17;31;28;25;22
22;17;31;27;24;22
22;17;31;29;25;22
22;17;32;29;25;22
22;17;31;29;25;22
22;17;31;26;24;22
22;17;31;27;24;22
22;17;31;29;25;22
22;17;31;30;25;22
22;17;31;28;25;22
22;17;31;28;25;22
22;17;31;30;25;22
22;17;31;28;25;22
22;17;31;29;25;22
22;17;31;29;25;22
23;17;31;31;26;22
22;17;31;31;25;22
22;17;31;31;25;22
22;17;31;32;26;22
22;17;31;29;25;22
22;17;31;31;25;22
22;17;31;33;26;22
22;17;31;30;25;22
22;17;31;32;26;21
22;17;31;29;25;22
22;17;31;28;25;22
22;17;31;33;26;22
22;17;31;33;26;21
22;17;31;30;25;22
23;17;31;31;26;21
22;17;31;29;25;21
22;17;31;32;26;22
22;17;31;32;26;21
22;17;31;28;25;22
22;17;31;28;25;21
22;17;31;28;25;22
22;17;31;30;25;22
22;17;31;29;25;22
22;17;30;27;24;21
22;17;31;27;24;21
22;17;31;29;25;21
21;17;31;28;24;22
22;17;31;29;25;21
22;17;31;27;24;21
22;17;31;28;25;21
22;16;31;27;24;22
22;17;31;26;24;22
22;17;31;27;24;21
22;17;31;25;24;21
22;17;31;24;24;21
22;17;31;26;24;21
22;17;31;26;24;22
22;17;31;24;24;22
22;17;31;28;25;21
22;17;31;24;24;22
22;17;31;25;24;21
22;17;31;25;24;22
22;17;31;26;24;21
22;17;31;28;25;21
22;17;31;26;24;21
22;17;31;24;24;21
22;17;31;27;24;21
23;17;31;26;24;21
22;17;31;26;24;21
22;17;31;29;25;21
22;17;31;25;24;21
22;16;31;27;24;22
22;17;30;29;25;21
22;17;30;29;25;22
22;17;31;29;25;22
22;17;30;31;25;21
22;17;31;27;24;21
22;17;30;31;25;21
22;17;31;29;25;21
22;17;30;30;25;21
22;17;30;27;24;21
22;17;30;31;25;21
22;17;30;32;25;21
22;17;30;29;25;21
22;17;30;31;25;22
22;17;30;29;25;21
22;17;30;28;24;21
22;17;30;29;25;21
22;17;30;29;25;22
22;17;30;32;25;21
22;17;30;29;25;21
22;17;30;28;24;22
22;17;30;27;24;21
22;17;30;27;24;21
22;17;30;26;24;21
22;17;30;26;24;21
22;17;30;26;24;21
22;17;30;24;23;21
22;17;30;25;24;21
22;17;30;26;24;21
22;17;30;27;24;21
22;17;30;26;24;21
22;17;30;28;24;22
22;17;30;28;24;21
22;17;30;28;24;21
22;17;30;28;24;21
22;17;30;25;24;21
22;17;30;30;25;22
22;17;30;29;25;21
22;17;30;30;25;21
22;16;30;28;24;21
22;17;30;29;25;21
22;17;30;31;25;22
22;17;30;28;24;21
22;17;30;30;25;21
22;17;30;31;25;21
22;17;30;27;24;21
22;17;30;30;25;21
22;17;30;26;24;21
22;17;30;30;25;21
22;17;30;31;25;21
22;17;30;31;25;21
22;17;30;29;25;21
22;17;31;28;25;21
22;17;30;28;24;21
22;17;30;28;24;21
22;17;30;31;25;22
22;17;30;28;24;21
22;17;30;26;24;21
22;17;30;26;24;21
22;17;30;30;25;21
22;17;30;27;24;21
22;17;30;27;24;21
23;17;30;27;24;21
22;17;30;28;24;21
22;17;30;28;24;21
22;17;30;28;24;21
22;17;30;27;24;21
22;17;30;26;24;21
22;17;30;27;24;21
22;17;30;26;24;21
22;17;30;27;24;21
22;17;30;25;24;21
22;17;30;27;24;21
22;17;29;28;24;21
22;17;30;28;24;21
22;17;30;26;24;21
22;17;30;26;24;21
22;17;29;26;24;21
22;17;30;29;25;21
22;17;30;30;25;21
22;17;29;29;24;21
22;17;30;27;24;21
22;17;29;26;24;21
22;17;29;29;24;21
22;17;29;30;25;21
22;17;29;26;24;21
22;17;29;30;25;21
22;17;29;26;24;21
22;17;29;28;24;21
22;17;29;30;25;21
22;17;29;30;25;21
22;17;29;26;24;21
22;17;28;28;24;21
22;17;29;27;24;21
22;16;29;27;24;21
22;17;29;29;24;21
22;17;28;27;24;21
22;17;28;29;24;21
22;17;28;28;24;21
22;17;28;27;24;21
22;17;28;29;24;21
22;17;28;26;23;21
22;17;28;26;23;21
22;17;28;26;23;21
22;17;28;25;23;21
22;17;28;27;24;21
22;17;28;26;23;21
22;17;28;28;24;21
22;17;28;26;23;21
22;17;28;24;23;21
22;17;28;27;24;21
22;17;28;28;24;21
22;17;28;30;24;21
22;17;28;28;24;20
22;17;28;27;24;21
22;17;28;27;24;21
22;17;28;26;23;21
22;17;28;28;24;21
22;17;27;25;23;21
22;17;27;27;23;21
22;17;27;29;24;21
22;17;27;28;24;21
22;17;28;27;24;21
22;17;27;28;24;21
22;17;27;31;24;21
22;17;27;30;24;21
22;17;27;27;23;21
21;17;28;28;24;21
22;17;27;29;24;21
22;17;27;26;23;21
22;17;27;30;24;21
22;17;27;29;24;21
22;17;27;28;24;21
22;17;27;26;23;21
22;17;27;26;23;21
22;17;27;27;23;21
22;17;27;28;24;21
22;17;27;27;23;21
22;17;27;29;24;21
22;17;27;29;24;21
22;17;27;26;23;21
22;17;27;28;24;21
22;17;27;26;23;21
22;17;27;29;24;21
22;17;27;25;23;21
22;17;27;28;24;21
22;17;27;25;23;21
22;17;26;27;23;21
23;17;27;28;24;21
22;17;27;27;23;21
22;17;27;26;23;21
22;17;26;27;23;21
22;17;27;27;23;21
23;17;26;28;24;21
22;17;26;26;23;21
22;17;27;29;24;21
22;17;26;25;23;21
22;17;26;26;23;21
22;17;26;28;23;21
22;17;26;24;22;21
22;17;27;26;23;21
22;17;26;27;23;21
22;17;26;26;23;21
22;17;26;25;23;21
22;17;26;23;22;21
22;17;26;24;22;21
22;17;27;25;23;20
22;17;26;26;23;21
22;17;26;24;22;21
22;17;26;24;22;21
22;17;26;24;22;21
22;17;26;25;23;21
22;17;26;28;23;21
22;17;26;26;23;20
22;17;26;26;23;21
21;17;26;25;22;21
22;17;26;25;23;21
22;17;26;26;23;21
22;17;26;24;22;21
22;17;26;27;23;21
22;17;26;25;23;21
22;17;25;26;23;21
22;17;26;26;23;21
22;17;26;28;23;21
22;17;26;29;24;21
22;17;26;30;24;21
22;17;26;26;23;21
22;17;25;26;23;21
22;17;26;26;23;21
21;16;26;25;22;21
22;17;26;25;23;21
22;17;26;28;23;21
21;17;26;28;23;21
22;17;26;28;23;21
22;17;25;27;23;21
22;17;26;28;23;21
22;17;26;28;23;21
22;17;26;29;24;21
22;17;25;26;23;21
22;17;25;28;23;21
22;17;26;30;24;21
21;17;25;26;22;21
22;17;25;28;23;21
22;17;25;25;22;20
22;17;25;30;24;21
21;17;25;26;22;21
22;17;25;29;23;21
22;17;25;26;23;21
22;17;25;27;23;21
22;16;25;28;23;21
22;17;25;29;23;21
22;17;25;28;23;21
22;17;25;30;24;21
22;17;25;26;23;21
21;17;25;26;22;21
22;17;25;26;23;21
22;16;25;26;22;21
22;16;26;26;23;21
22;17;25;28;23;21
22;17;25;25;22;21
22;17;25;27;23;21
22;17;25;26;23;21
22;17;25;24;22;21
22;17;25;26;23;21
22;16;25;27;23;21
22;17;25;29;23;21
21;17;25;28;23;21
22;17;25;25;22;21
22;17;25;27;23;21
22;16;25;25;22;21
22;17;25;24;22;21
22;17;25;27;23;21
22;17;25;28;23;21
22;17;25;25;22;21
23;17;25;27;23;21
22;17;25;26;23;21
23;16;25;26;23;21
22;16;25;24;22;21
22;17;25;25;22;21
22;16;25;29;23;21
23;17;25;26;23;21
22;17;25;27;23;21
22;17;25;25;22;21
22;17;25;24;22;21
22;17;25;28;23;21
22;17;25;28;23;21
22;17;25;29;23;21
22;17;24;28;23;21
22;16;25;26;22;21
22;17;24;26;22;21
22;17;25;25;22;21
22;17;25;26;23;21
22;17;25;26;23;21
22;17;24;24;22;21
22;17;25;24;22;21
22;17;24;27;23;21
22;17;24;25;22;21
22;17;24;24;22;21
22;17;24;27;23;21
22;17;24;28;23;21
22;17;24;24;22;21
21;17;24;28;23;21
21;17;24;24;22;21
22;17;24;25;22;21
22;17;24;27;23;21
22;16;24;29;23;21
21;17;24;28;23;21
22;17;24;30;23;21
22;16;24;30;23;21
22;17;24;27;23;21
22;17;24;28;23;21
21;17;23;30;23;21
22;17;24;27;23;21
22;17;24;27;23;21
22;17;24;28;23;21
22;17;24;29;23;21
22;17;24;26;22;21
22;17;24;27;23;21
22;16;24;28;23;21
22;17;24;27;23;21
22;17;24;29;23;21
22;17;24;30;23;21
22;17;24;28;23;21
22;17;24;27;23;21
22;17;24;29;23;21
22;17;24;29;23;21
22;17;24;29;23;21
21;17;24;27;22;21
22;17;23;28;23;21
22;17;24;31;24;21
22;17;24;26;22;21
22;17;24;27;23;21
21;17;24;29;23;21
22;17;24;27;23;21
22;17;24;29;23;21
22;17;23;28;23;21
22;17;24;28;23;21
22;17;24;29;23;21
21;17;23;26;22;21
22;17;23;28;23;21
21;17;23;30;23;21
22;16;23;27;22;21
22;17;23;28;23;21
22;17;23;26;22;21
22;17;24;28;23;21
22;17;23;31;23;21
22;16;24;26;22;21
22;16;23;26;22;21
22;17;23;27;22;21
22;16;23;28;22;21
21;17;23;26;22;21
22;17;23;27;22;21
22;17;23;30;23;20
22;17;23;28;23;21
21;17;23;27;22;21
22;17;23;28;23;21
21;16;23;30;23;21
21;17;23;27;22;21
22;17;23;27;22;21
22;17;23;30;23;21
22;17;23;27;22;21
22;17;23;27;22;21
22;17;22;30;23;21
21;17;23;26;22;21
22;17;23;28;23;21
22;17;23;29;23;21
21;17;23;30;23;21
22;17;23;31;23;21
21;17;23;27;22;21
22;17;23;30;23;21
22;17;23;31;23;21
22;17;22;30;23;21
22;17;22;32;23;21
22;17;23;29;23;21
22;17;22;29;23;21
22;17;23;28;23;21
22;17;23;27;22;21
22;17;23;30;23;21
22;16;23;30;23;21
22;17;23;26;22;22
22;17;23;30;23;21
21;17;22;30;23;21
22;17;22;30;23;21
22;17;22;28;22;21
22;17;22;29;23;21
21;17;22;32;23;21
22;17;22;28;22;21
21;17;22;30;23;21
21;17;22;31;23;21
22;17;22;29;23;21
22;17;22;30;23;21
22;17;22;31;23;21
22;17;22;30;23;21
22;17;22;30;23;22
22;17;22;32;23;21
21;17;22;32;23;21
22;17;22;29;23;21
22;17;22;32;23;21
22;17;22;32;23;21
21;17;22;33;23;21
22;17;22;34;24;21
22;17;22;32;23;21
22;17;22;32;23;21
22;17;22;32;23;21
22;17;22;30;23;21
21;17;22;31;23;21
22;17;22;32;23;21
21;17;22;31;23;21
22;16;22;33;23;22
22;16;22;32;23;21
22;17;22;33;24;22
21;17;22;32;23;21
22;17;22;30;23;22
22;17;22;32;23;21
22;17;22;33;24;21
21;17;22;32;23;21
21;17;22;31;23;21
22;17;22;31;23;21
22;17;22;30;23;21
22;17;22;29;23;21
22;17;22;32;23;21
22;17;22;30;23;22
22;17;22;28;22;21
22;17;22;28;22;21
22;17;22;30;23;22
22;17;21;30;23;22
22;17;22;29;23;21
22;17;22;27;22;22
22;17;21;26;22;21
21;17;22;27;22;21
22;17;21;26;22;22
22;17;21;29;22;22
22;17;21;29;22;21
22;17;21;29;22;21
21;17;21;30;22;21
22;17;21;28;22;21
22;17;21;32;23;21
21;17;21;31;23;21
22;17;21;32;23;21
22;17;21;33;23;22
21;17;21;33;23;22
22;17;21;34;24;22
22;17;21;33;23;21
22;17;21;32;23;22
22;17;21;33;23;21
22;17;21;33;23;22
22;17;21;32;23;22
22;17;21;34;24;21
22;17;21;33;23;21
21;17;21;30;22;21
21;17;21;33;23;22
22;17;21;30;23;21
21;17;21;33;23;21
22;17;21;30;23;21
21;16;21;29;22;21
22;17;21;29;22;22
22;17;21;28;22;22
22;17;21;31;23;22
22;17;21;28;22;21
22;17;21;29;22;22
21;17;20;27;21;21
21;16;20;30;22;21
22;17;20;29;22;21
22;17;21;27;22;21
22;17;20;29;22;22
21;17;20;30;22;22
22;17;20;28;22;21
21;17;21;28;22;21
21;17;20;28;22;22
21;17;21;26;21;22
22;17;20;27;22;21
22;17;20;30;22;21
22;17;20;29;22;21
21;17;20;27;21;22
22;17;21;30;23;22
22;17;20;28;22;21
22;17;21;28;22;22
22;17;21;26;22;21
22;17;20;28;22;22
22;17;21;26;22;22
22;17;20;30;22;21
22;17;20;27;22;22
21;17;20;29;22;21
22;17;20;29;22;21
22;17;20;27;22;21
22;17;20;30;22;21
22;17;20;26;21;21
22;17;20;28;22;22
22;17;20;26;21;21
22;17;20;29;22;22
22;17;20;29;22;21
22;17;20;27;22;21
22;17;20;29;22;21
22;17;20;28;22;21
22;17;20;30;22;21
22;17;20;30;22;22
22;17;20;31;23;21
22;17;20;28;22;21
22;17;20;29;22;21
22;17;20;28;22;21
22;17;20;29;22;21
22;17;20;31;23;21
21;17;20;28;22;21
22;17;20;27;22;21
22;17;20;31;23;22
22;17;20;27;22;21
22;17;20;28;22;21
22;17;20;26;21;21
22;17;20;26;21;21
22;17;20;27;22;21
22;17;20;27;22;22
22;17;20;30;22;21
22;17;20;27;22;21
21;17;20;26;21;21
21;17;20;28;22;22
21;17;20;25;21;21
22;17;20;27;22;22
21;17;20;26;21;22
21;17;20;25;21;21
22;17;20;26;21;21
21;17;20;28;22;21
21;17;20;28;22;21
22;17;20;24;21;21
22;17;20;24;21;21
22;17;20;28;22;21
22;17;20;26;21;21
22;17;20;29;22;22
21;17;20;26;21;21
22;16;20;29;22;21
22;17;20;29;22;21
22;17;20;27;22;21
21;17;20;31;22;21
22;17;20;26;21;21
21;17;20;29;22;22
21;17;20;25;21;21
21;17;20;30;22;22
22;17;20;25;21;21
22;17;20;27;22;21
22;17;19;27;21;21
22;17;19;26;21;21
22;17;20;26;21;22
22;17;19;26;21;21
22;17;19;27;21;21
22;17;19;25;21;22
21;17;20;28;22;21
22;17;19;25;21;22
21;17;20;26;21;22
21;17;19;25;21;22
22;17;19;28;22;21
22;17;19;25;21;21
22;17;19;26;21;22
21;17;19;25;21;22
21;17;20;27;21;21
22;17;19;28;22;21
22;17;20;28;22;22
22;17;20;25;21;21
21;17;20;27;21;21
22;17;20;29;22;22
22;16;20;29;22;22
22;17;20;29;22;22
21;17;20;29;22;21
21;17;19;28;21;21
22;17;19;30;22;21
21;17;19;28;21;22
22;17;19;28;22;22
22;17;19;27;21;21
21;17;19;27;21;22
22;17;19;29;22;22
22;17;19;25;21;22
22;17;19;26;21;22
21;17;19;28;21;22
21;17;19;26;21;21
22;17;19;29;22;21
22;17;19;29;22;22
21;17;19;29;22;22
21;17;19;28;21;21
22;17;19;30;22;21
21;17;19;31;22;22
22;17;19;28;22;22
22;17;19;31;22;22
21;17;19;31;22;22
21;17;19;30;22;22
21;17;19;28;21;22
21;17;19;29;22;22
22;17;19;27;21;21
22;17;19;30;22;22
22;17;19;30;22;21
21;17;20;28;22;21
22;17;19;28;22;22
22;17;19;30;22;21
22;17;19;27;21;22
22;17;19;30;22;21
21;17;19;31;22;22
22;17;19;29;22;22
22;17;19;29;22;22
22;17;20;30;22;22
22;17;19;28;22;22
22;17;19;27;21;22
22;17;19;31;22;22
22;17;19;30;22;22
21;17;19;27;21;22
22;17;19;27;21;21
22;17;19;27;21;21
22;17;19;29;22;22
22;17;19;29;22;22
22;17;19;29;22;22
21;17;19;30;22;22
22;17;19;31;22;22
21;17;19;31;22;22
22;17;19;30;22;22
22;17;18;32;22;21
22;17;19;28;22;22
22;17;19;31;22;22
22;17;19;30;22;22
22;17;19;28;22;22
22;17;19;28;22;22
21;17;19;28;21;22
22;17;19;31;22;22
22;16;19;27;21;21
22;17;19;27;21;22
22;17;19;27;21;22
22;17;19;30;22;22
22;17;19;30;22;22
22;17;19;29;22;22
21;17;19;28;21;22
22;17;18;27;21;22
22;17;19;31;22;22
22;17;19;31;22;22
22;16;19;28;21;22
22;17;19;27;21;22
21;17;19;30;22;22
22;17;19;30;22;22
22;17;18;31;22;21
22;17;19;27;21;22
22;17;18;26;21;22
21;17;19;26;21;22
21;17;19;31;22;22
22;17;18;29;22;21
22;17;19;30;22;22
22;17;19;26;21;22
22;17;18;27;21;22
21;17;18;29;21;22
22;17;19;26;21;22
22;17;19;30;22;22
22;17;19;28;22;22
22;17;19;25;21;22
22;17;19;30;22;22
22;16;19;29;22;22
22;16;19;27;21;22
21;17;18;29;21;22
22;17;18;29;22;22
22;17;19;28;22;22
22;17;18;31;22;22
22;17;19;27;21;22
21;17;19;29;22;22
21;17;19;31;22;22
21;17;18;31;22;22
21;17;19;32;22;22
22;17;19;28;22;22
22;17;18;32;22;22
21;17;18;31;22;22
21;17;19;32;22;22
21;17;19;28;21;21
22;17;19;28;22;22
22;17;18;27;21;22
22;17;18;30;22;21
22;17;18;31;22;22
22;17;19;30;22;22
22;17;19;27;21;22
22;17;18;28;21;22
21;17;18;32;22;22
22;17;18;32;22;22
22;17;18;31;22;22
22;17;18;32;22;22
21;17;18;32;22;22
21;17;18;32;22;22
21;17;18;33;22;22
22;17;18;33;23;22
22;16;18;29;21;22
22;17;18;31;22;22
22;17;18;33;23;22
22;17;18;33;23;22
21;17;19;32;22;22
22;17;19;33;23;22
22;17;18;31;22;21
22;17;18;31;22;22
22;17;18;31;22;22
21;17;19;30;22;22
22;17;18;33;23;22
21;17;18;31;22;22
21;17;18;31;22;22
22;17;18;31;22;22
22;17;18;30;22;21
22;17;18;33;23;22
21;17;18;29;21;22
22;17;18;33;23;22
21;17;18;28;21;22
22;17;18;28;21;22
22;17;18;28;21;22
21;17;18;28;21;22
22;17;18;30;22;22
22;17;18;30;22;22
22;17;18;30;22;22
22;17;18;31;22;22
22;17;18;30;22;22
22;16;18;28;21;22
22;17;18;28;21;22
22;17;18;30;22;22
22;16;18;31;22;22
21;17;18;31;22;22
22;17;18;29;22;22
22;17;18;30;22;21
22;17;18;31;22;22
22;17;19;28;22;21
22;17;18;28;21;22
22;17;18;28;21;22
22;16;18;28;21;22
21;17;18;29;21;22
22;17;18;27;21;22
22;17;18;26;21;22
22;17;18;25;21;22
22;17;18;29;22;22
21;17;18;25;20;21
22;16;18;26;21;22
21;18;18;26;21;22
22;17;18;25;21;22
22;16;18;29;21;22
22;17;18;24;20;22
22;17;18;26;21;22
23;17;18;27;21;22
21;17;18;29;21;22
22;16;18;28;21;22
